CO2_EMISS_CURR_PER_FLOOR_AREA,ENERGY_CONSUMPTION_POTENTIAL,CO2_EMISSIONS_CURRENT,CO2_EMISSIONS_POTENTIAL,ENVIRONMENT_IMPACT_POTENTIAL,MAINHEAT_ENV_EFF,MAINHEAT_ENERGY_EFF,CURRENT_ENERGY_EFFICIENCY,LIGHTING_COST_CURRENT,MAINS_GAS_FLAG,HOT_WATER_ENV_EFF,FLOOR_HEIGHT,POTENTIAL_ENERGY_EFFICIENCY,CURRENT_ENERGY_RATING,HOT_WATER_COST_CURRENT,MAINHEATC_ENERGY_EFF,ENERGY_CONSUMPTION_CURRENT
34,89,2.5,1.2,85,1,1,73,70,1,1,2.29,87,2,90,1,191
15,44,2.1,1.1,91,1,1,85,94,1,1,2.39,92,1,77,1,84
19,49,2.3,1.1,89,1,1,80,92,1,1,2.41,90,2,111,1,107
15,84,2.3,2.3,84,1,1,84,126,1,1,2.53,84,1,120,1,84
39,109,4.0,2.0,80,1,1,67,79,1,1,2.36,83,3,133,1,223
35,156,2.0,1.6,79,1,1,72,60,1,1,2.25,77,2,82,1,202
33,77,2.9,1.2,85,1,1,71,69,1,1,2.35,87,2,151,1,190
16,91,0.8,0.8,88,1,1,83,48,1,1,2.48,83,1,81,1,91
43,122,4.2,2.1,78,1,1,65,82,1,1,2.44,82,3,154,1,246
16,94,1.0,1.0,86,1,1,83,60,1,1,2.32,83,1,89,1,94
33,153,5.4,4.4,70,1,1,74,163,1,1,2.4,79,2,138,1,186
22,53,2.0,0.9,90,1,1,79,76,1,1,2.31,90,2,91,1,127
23,72,2.6,1.4,86,1,1,78,94,1,1,2.31,87,2,89,1,132
27,85,2.7,1.5,83,1,1,75,82,1,1,2.38,86,2,124,1,155
28,100,5.1,3.2,78,1,1,73,109,1,1,2.44,82,2,128,1,159
32,181,1.1,1.1,81,1,1,77,35,1,1,2.38,77,2,70,1,181
31,162,1.8,1.7,77,1,1,73,55,1,1,2.3,75,2,98,1,176
21,116,1.4,1.4,82,1,1,79,87,1,1,2.2,80,2,81,1,120
30,60,1.9,0.7,88,1,1,74,54,1,1,2.4,88,2,111,1,170
47,182,5.6,3.9,68,1,1,62,84,1,1,2.5,75,3,143,1,268
23,117,1.1,1.0,85,1,1,79,48,1,1,2.41,81,2,90,1,130
47,130,8.4,4.1,74,1,1,59,207,1,1,2.41,80,3,139,1,266
32,103,4.3,2.2,81,1,1,67,119,1,1,2.37,82,3,96,1,196
47,73,4.0,1.1,86,1,1,62,59,1,1,2.38,87,3,149,1,267
26,133,1.8,1.6,80,1,1,77,64,1,1,2.49,79,2,91,1,151
55,105,3.8,1.3,82,1,1,56,58,1,1,2.4,82,3,91,1,314
55,132,6.4,2.4,78,1,1,50,93,1,1,2.41,79,4,154,1,343
32,79,2.7,1.2,86,1,1,73,67,1,1,2.39,87,2,98,1,183
25,75,2.7,1.5,86,1,1,77,102,1,1,2.4,87,2,129,1,142
37,177,2.1,1.8,75,1,1,72,51,1,1,2.34,75,2,87,1,208
36,106,3.0,1.6,81,1,1,70,67,1,1,2.38,84,2,103,1,204
32,97,2.8,1.6,82,1,1,72,75,1,1,2.38,84,2,144,1,181
49,80,2.9,0.9,88,1,1,65,71,1,1,2.34,88,3,133,1,279
23,129,1.3,1.3,82,1,1,79,59,1,1,2.35,79,2,94,1,129
34,89,2.3,1.1,84,1,1,71,91,1,1,2.31,85,2,93,1,192
24,29,1.5,0.3,93,1,1,78,64,1,1,2.4,92,2,72,1,136
25,60,2.1,0.9,88,1,1,77,74,1,1,2.41,89,2,99,1,140
33,157,1.7,1.4,79,1,1,74,37,1,1,2.4,77,2,91,1,186
34,191,1.4,1.4,77,1,1,75,38,1,1,2.31,75,2,73,1,191
35,111,3.5,2.0,80,1,1,71,79,1,1,2.4,83,2,132,1,199
27,96,4.7,2.9,79,1,1,73,146,1,1,2.35,83,2,142,1,155
39,127,5.1,3.0,76,1,1,67,117,1,1,2.35,81,3,130,1,221
45,92,3.2,0.9,87,1,1,58,74,1,1,2.43,84,3,87,1,300
44,70,2.1,0.6,90,1,1,69,36,1,1,2.3,89,2,86,1,251
44,194,1.8,1.4,77,1,1,69,55,1,1,2.4,74,2,76,1,252
52,69,1.9,0.5,89,1,1,65,26,1,1,2.4,87,3,78,1,298
23,132,1.4,1.4,82,1,1,79,66,1,1,2.37,79,2,91,1,132
40,74,2.1,0.7,88,1,1,70,53,1,1,2.44,88,2,84,1,226
15,84,0.9,0.9,88,1,1,84,67,1,1,2.29,84,1,75,1,84
35,75,2.1,0.8,89,1,1,73,50,1,1,2.36,89,2,77,1,200
28,79,2.3,1.2,84,1,1,74,73,1,1,2.35,86,2,81,1,159
51,203,1.7,1.2,78,1,1,68,64,1,1,2.31,75,3,69,1,291
31,106,3.3,1.8,82,1,1,70,86,1,1,2.46,82,2,93,1,191
18,64,3.2,2.0,85,1,1,80,110,1,1,2.35,87,2,111,1,104
25,90,3.1,1.9,81,1,1,74,91,1,1,2.32,83,2,90,1,146
17,95,1.0,1.0,87,1,1,83,64,1,1,2.42,83,1,64,1,95
30,161,1.9,1.8,77,1,1,74,112,1,1,2.36,76,2,114,1,173
29,163,1.3,1.3,79,1,1,76,45,1,1,2.5,76,2,107,1,163
27,86,3.7,2.1,81,1,1,73,106,1,1,2.4,83,2,143,1,153
38,107,3.7,2.0,79,1,1,67,77,1,1,2.48,82,3,123,1,210
41,100,3.6,1.6,82,1,1,67,120,1,1,2.43,85,3,133,1,232
37,117,6.8,3.8,74,1,1,62,191,1,1,2.45,78,3,159,1,209
41,132,6.3,4.6,64,1,1,67,100,1,1,2.49,77,3,135,1,194
42,134,6.3,4.6,64,1,1,66,99,1,1,2.48,77,3,142,1,197
34,98,3.1,1.6,83,1,1,72,73,1,1,2.46,85,2,99,1,193
20,112,1.3,1.3,83,1,1,81,62,1,1,2.34,81,1,111,1,112
43,119,3.2,1.6,79,1,1,66,81,1,1,2.47,82,3,147,1,241
23,62,2.4,1.2,88,1,1,78,85,1,1,2.32,89,2,113,1,129
31,62,1.8,0.7,89,1,1,74,49,1,1,2.4,89,2,78,1,178
28,120,4.2,3.2,75,1,1,74,121,1,1,2.45,80,2,105,1,157
55,116,6.2,2.3,77,1,1,54,83,1,1,2.42,81,4,151,1,314
41,228,1.7,1.7,73,1,1,72,40,1,1,2.3,72,2,83,1,232
22,85,5.0,3.4,81,1,1,81,139,1,1,2.29,87,1,135,1,125
35,128,6.0,4.0,75,1,1,70,106,1,1,2.32,80,2,138,1,195
50,98,4.5,1.6,82,1,1,60,107,1,1,2.5,84,3,130,1,285
34,175,1.5,1.4,79,1,1,75,42,1,1,2.34,76,2,72,1,193
42,200,2.0,1.7,75,1,1,70,46,1,1,2.43,74,2,73,1,237
31,57,3.3,1.1,88,1,1,72,80,1,1,2.4,89,2,152,1,178
45,114,4.3,1.9,78,1,1,62,95,1,1,2.44,81,3,87,1,255
33,161,1.5,1.3,81,1,1,75,70,1,1,2.33,77,2,80,1,187
40,191,1.6,1.3,78,1,1,72,34,1,1,2.3,75,2,81,1,224
35,174,2.1,1.9,76,1,1,73,42,1,1,2.45,75,2,140,1,198
33,79,2.4,1.1,85,1,1,72,70,1,1,2.32,86,2,94,1,187
35,69,2.2,0.8,88,1,1,72,53,1,1,2.3,88,2,80,1,201
41,162,1.9,1.3,80,1,1,68,86,1,1,2.48,76,3,76,1,238
36,92,2.8,1.3,84,1,1,70,83,1,1,2.3,86,2,141,1,207
28,106,5.3,3.5,76,1,1,72,140,1,1,2.51,81,2,131,1,161
38,181,1.8,1.5,77,1,1,71,84,1,1,2.4,75,2,115,1,214
40,100,3.9,1.7,81,1,1,66,92,1,1,2.37,83,3,163,1,228
34,195,1.6,1.6,76,1,1,74,50,1,1,2.27,74,2,107,1,195
37,143,2.7,1.9,78,1,1,70,51,1,1,2.38,77,2,107,1,207
46,186,1.6,1.1,80,1,1,70,25,1,1,2.3,76,2,77,1,262
35,95,3.9,1.9,82,1,1,69,91,1,1,2.26,84,2,133,1,200
63,142,3.5,1.4,80,1,1,59,48,1,1,2.39,83,3,165,1,359
37,83,2.9,1.2,85,1,1,70,69,1,1,2.35,87,2,141,1,210
34,128,2.3,1.6,80,1,1,72,60,1,1,2.3,79,2,114,1,191
47,132,4.0,2.0,76,1,1,62,69,1,1,2.4,81,3,119,1,266
19,107,1.1,1.1,85,1,1,82,54,1,1,2.31,82,1,62,1,107
35,104,3.1,1.6,82,1,1,69,75,1,1,2.46,83,2,125,1,200
21,122,0.9,0.9,85,1,1,80,41,1,1,2.41,80,2,74,1,122
36,120,3.9,2.3,79,1,1,68,82,1,1,2.4,81,3,133,1,204
32,90,3.0,1.6,83,1,1,72,77,1,1,2.3,85,2,141,1,180
50,122,3.5,1.6,80,1,1,63,60,1,1,2.42,83,3,91,1,281
30,90,3.1,1.6,84,1,1,72,97,1,1,2.35,84,2,141,1,170
34,79,2.4,1.0,86,1,1,72,58,1,1,2.37,87,2,91,1,192
33,91,3.3,1.6,83,1,1,71,116,1,1,2.46,85,2,133,1,190
36,82,3.2,1.3,84,1,1,70,56,1,1,2.36,86,2,113,1,203
35,84,2.6,1.1,85,1,1,71,54,1,1,2.34,86,2,145,1,197
29,121,4.6,3.4,75,1,1,73,101,1,1,2.41,80,2,125,1,166
33,90,2.7,1.3,83,1,1,72,67,1,1,2.4,85,2,97,1,187
44,161,5.1,3.3,72,1,1,62,95,1,1,2.39,75,3,87,1,253
29,153,2.0,1.8,77,1,1,72,74,1,1,2.38,74,2,91,1,168
30,155,1.5,1.3,80,1,1,76,36,1,1,2.41,77,2,89,1,169
42,95,6.0,2.4,80,1,1,63,111,1,1,2.43,83,3,149,1,236
47,88,2.8,0.9,86,1,1,66,51,1,1,2.4,87,3,95,1,269
38,94,3.1,1.4,82,1,1,68,65,1,1,2.4,84,3,83,1,212
33,64,2.8,1.0,87,1,1,71,102,1,1,2.3,88,2,96,1,188
37,20,1.7,0.2,95,1,1,72,42,1,1,2.4,93,2,68,1,210
34,69,2.8,1.0,88,1,1,72,79,1,1,2.3,88,2,132,1,192
33,29,1.8,0.3,94,1,1,73,60,1,1,2.36,92,2,129,1,190
20,52,2.3,1.1,88,1,1,79,86,1,1,2.32,89,2,113,1,113
49,161,7.0,4.1,69,1,1,58,195,1,1,2.46,76,3,141,1,280
44,77,2.0,0.7,88,1,1,69,40,1,1,2.5,88,2,73,1,252
16,94,1.2,1.2,86,1,1,83,66,1,1,2.32,83,1,94,1,94
41,65,2.2,0.7,89,1,1,69,47,1,1,2.44,88,2,136,1,233
45,110,3.4,1.5,80,1,1,64,64,1,1,2.53,83,3,127,1,256
42,184,2.0,1.6,76,1,1,70,43,1,1,2.4,75,2,81,1,236
38,128,2.5,1.5,81,1,1,69,109,1,1,2.37,79,2,88,1,213
36,128,4.1,2.6,75,1,1,68,98,1,1,2.29,80,3,143,1,206
15,13,1.4,0.2,96,1,1,84,77,1,1,2.41,95,1,88,1,87
31,72,2.5,1.1,86,1,1,73,52,1,1,2.4,87,2,143,1,176
32,123,6.7,4.6,75,1,1,71,133,1,1,2.42,81,2,140,1,182
40,74,4.4,1.5,85,1,1,65,81,1,1,2.41,87,3,132,1,229
27,68,2.8,1.1,87,1,1,71,80,1,1,2.47,86,2,89,1,166
35,95,2.8,1.4,82,1,1,70,51,1,1,2.4,85,2,110,1,199
29,81,2.9,1.4,85,1,1,74,86,1,1,2.33,87,2,90,1,167
57,124,4.1,1.2,84,1,1,49,100,1,1,2.2,81,4,91,1,381
32,93,2.9,1.5,83,1,1,73,71,1,1,2.37,85,2,125,1,181
24,69,2.5,1.3,87,1,1,78,83,1,1,2.31,88,2,114,1,138
32,92,3.1,1.6,82,1,1,72,84,1,1,2.3,85,2,142,1,182
40,127,3.6,2.1,78,1,1,68,116,1,1,2.28,82,3,121,1,226
23,73,3.1,1.8,83,1,1,75,147,1,1,2.38,84,2,114,1,131
50,151,4.4,2.4,73,1,1,60,102,1,1,2.44,78,3,119,1,284
32,64,2.7,1.0,87,1,1,72,68,1,1,2.3,88,2,96,1,182
36,99,4.6,2.3,80,1,1,68,90,1,1,2.34,84,3,184,1,204
43,81,3.2,1.1,85,1,1,66,63,1,1,2.49,86,3,144,1,242
30,68,2.4,1.0,87,1,1,74,52,1,1,2.4,88,2,143,1,172
42,205,1.4,1.2,79,1,1,72,25,1,1,2.39,75,2,125,1,238
51,69,3.4,0.8,88,1,1,63,56,1,1,2.44,88,3,76,1,289
49,151,3.3,1.8,77,1,1,63,87,1,1,2.41,77,3,74,1,276
21,119,1.2,1.2,83,1,1,80,56,1,1,2.47,80,2,86,1,119
34,45,1.9,0.5,91,1,1,73,51,1,1,2.316,90,2,88,1,192
35,56,1.9,0.6,90,1,1,72,68,1,1,2.32,89,2,95,1,200
49,144,4.4,2.3,75,1,1,61,71,1,1,2.41,79,3,95,1,279
22,125,0.6,0.6,88,1,1,81,29,1,1,2.475,81,1,50,1,125
36,140,5.4,3.7,71,1,1,67,155,1,1,2.43,77,3,131,1,205
33,89,2.9,1.4,83,1,1,71,112,1,1,2.45,85,2,114,1,185
27,140,2.4,2.3,77,1,1,76,76,1,1,2.39,77,2,124,1,151
49,111,5.1,2.1,79,1,1,60,101,1,1,2.42,83,3,163,1,276
26,148,1.2,1.2,82,1,1,78,45,1,1,2.36,78,2,78,1,148
43,97,2.7,1.1,85,1,1,68,46,1,1,2.4,86,3,140,1,243
35,83,2.4,1.0,87,1,1,72,76,1,1,2.41,87,2,81,1,200
28,58,2.1,0.8,89,1,1,76,64,1,1,2.3,90,2,83,1,158
34,96,3.0,1.5,83,1,1,70,71,1,1,2.36,84,2,130,1,194
49,111,3.7,1.5,82,1,1,63,103,1,1,2.5,84,3,84,1,277
29,129,1.3,1.0,84,1,1,77,33,1,1,2.38,80,2,86,1,164
52,122,4.4,2.0,76,1,1,58,116,1,1,2.44,80,3,85,1,281
41,132,3.2,1.8,77,1,1,67,71,1,1,2.29,81,3,136,1,235
40,115,8.5,3.9,77,1,1,57,115,1,1,2.43,79,3,136,1,249
44,135,6.4,3.5,74,1,1,63,152,1,1,2.34,79,3,132,1,249
36,87,3.1,1.4,85,1,1,69,71,1,1,2.37,85,2,148,1,204
40,165,2.4,1.8,78,1,1,70,89,1,1,2.3,77,2,152,1,225
35,87,2.8,1.3,84,1,1,71,66,1,1,2.46,85,2,99,1,197
27,114,1.9,1.4,82,1,1,75,63,1,1,2.38,80,2,92,1,153
43,59,1.8,0.5,90,1,1,70,30,1,1,2.4,89,2,83,1,244
36,77,2.5,1.0,87,1,1,71,62,1,1,2.3,87,2,105,1,205
23,130,1.7,1.7,80,1,1,79,50,1,1,2.4,79,2,149,1,130
44,31,1.8,0.3,94,1,1,70,29,1,1,2.45,92,2,128,1,252
20,112,1.6,1.6,82,1,1,80,72,1,1,2.41,80,2,97,1,112
41,117,6.7,3.5,74,1,1,62,104,1,1,2.42,79,3,154,1,226
30,86,2.9,1.5,85,1,1,73,163,1,1,2.36,86,2,133,1,170
22,128,1.3,1.3,82,1,1,79,56,1,1,2.38,79,2,86,1,128
20,115,1.3,1.3,84,1,1,81,61,1,1,2.44,81,1,96,1,115
53,78,5.2,1.4,84,1,1,53,126,1,1,2.4,85,4,103,1,302
33,110,5.5,3.3,77,1,1,70,133,1,1,2.4,82,2,135,1,185
33,77,2.6,1.1,87,1,1,72,117,1,1,2.43,88,2,121,1,190
22,44,1.9,0.7,90,1,1,77,75,1,1,2.52,89,2,107,1,124
41,108,6.8,3.2,77,1,1,63,101,1,1,2.52,82,3,189,1,234
20,113,1.0,1.0,85,1,1,81,50,1,1,2.45,81,1,81,1,113
34,88,2.4,1.1,85,1,1,72,63,1,1,2.38,86,2,139,1,192
36,116,4.1,2.4,78,1,1,69,84,1,1,2.35,81,2,102,1,201
19,103,2.2,2.2,81,1,1,80,131,1,1,2.52,81,2,105,1,107
33,78,2.3,1.0,86,1,1,73,58,1,1,2.4,87,2,121,1,188
35,92,2.7,1.3,83,1,1,71,60,1,1,2.3,85,2,136,1,200
33,124,6.4,4.3,76,1,1,70,197,1,1,2.37,81,2,139,1,189
46,130,3.9,2.0,78,1,1,64,87,1,1,2.33,82,3,147,1,263
32,74,2.4,1.0,87,1,1,73,93,1,1,2.3,88,2,82,1,181
16,91,1.0,1.0,87,1,1,84,62,1,1,2.35,84,1,65,1,91
27,67,2.5,1.1,87,1,1,75,98,1,1,2.3,88,2,90,1,155
47,105,3.6,1.2,86,1,1,58,64,1,1,2.39,83,3,101,1,309
29,164,2.3,2.3,73,1,1,74,70,1,1,2.41,74,2,102,1,164
27,148,1.3,1.2,81,1,1,77,57,1,1,2.45,78,2,87,1,155
48,82,3.2,1.0,86,1,1,65,57,1,1,2.4,87,3,95,1,271
43,85,3.2,1.2,86,1,1,67,61,1,1,2.45,87,3,85,1,246
28,101,7.0,4.4,77,1,1,72,136,1,1,2.3,82,2,168,1,160
31,65,1.9,0.7,90,1,1,75,46,1,1,2.4,89,2,98,1,178
35,101,2.9,1.5,83,1,1,71,67,1,1,2.43,85,2,118,1,200
20,115,1.5,1.5,82,1,1,80,69,1,1,2.37,80,2,72,1,115
48,129,5.2,2.5,76,1,1,61,80,1,1,2.4,81,3,109,1,271
16,22,1.5,0.4,95,1,1,83,73,1,1,2.39,94,1,73,1,93
15,10,1.3,0.2,97,1,1,84,78,1,1,2.39,95,1,76,1,84
28,112,5.5,3.9,77,1,1,74,114,1,1,2.43,82,2,136,1,158
20,111,1.3,1.3,84,1,1,80,77,1,1,2.4,81,2,119,1,115
50,111,6.8,2.7,77,1,1,57,101,1,1,2.45,81,3,145,1,281
36,104,3.1,1.6,81,1,1,70,69,1,1,2.27,84,2,130,1,205
19,106,1.0,1.0,86,1,1,82,54,1,1,2.37,82,1,71,1,106
19,108,0.8,0.8,87,1,1,82,44,1,1,2.41,82,1,85,1,108
44,135,5.2,2.8,73,1,1,62,133,1,1,2.39,79,3,94,1,250
33,188,2.7,2.7,71,1,1,73,77,1,1,2.31,73,2,87,1,188
34,105,3.1,1.7,80,1,1,70,101,1,1,2.31,83,2,106,1,193
53,66,3.5,0.8,88,1,1,61,63,1,1,2.38,88,3,146,1,303
42,115,3.3,1.7,77,1,1,64,86,1,1,2.4,81,3,137,1,229
28,66,2.3,1.0,87,1,1,75,52,1,1,2.3,88,2,111,1,159
36,80,2.8,1.1,86,1,1,70,75,1,1,2.3,87,2,135,1,205
37,209,1.7,1.7,74,1,1,73,33,1,1,2.5,73,2,123,1,209
24,135,1.1,1.1,83,1,1,79,47,1,1,2.41,79,2,77,1,135
27,112,3.8,2.8,78,1,1,74,142,1,1,2.4,82,2,88,1,156
22,103,5.5,4.5,77,1,1,77,132,1,1,2.45,82,2,114,1,126
22,123,1.3,1.3,83,1,1,80,43,1,1,2.3,80,2,101,1,123
43,108,3.5,1.6,82,1,1,67,73,1,1,2.363,85,3,102,1,246
37,157,2.1,1.6,79,1,1,72,52,1,1,2.34,77,2,111,1,212
27,138,5.3,4.4,74,1,1,71,128,1,1,2.34,77,2,126,1,166
31,110,4.2,2.7,77,1,1,71,93,1,1,2.46,81,2,142,1,178
31,59,2.6,0.9,88,1,1,73,73,1,1,2.28,89,2,154,1,175
38,60,2.0,0.6,90,1,1,71,62,1,1,2.25,90,2,71,1,216
27,137,1.2,1.1,83,1,1,78,45,1,1,2.45,79,2,119,1,152
39,100,3.8,1.8,80,1,1,67,59,1,1,2.4,84,3,116,1,222
44,125,3.1,1.6,81,1,1,67,59,1,1,2.4,83,3,80,1,249
30,56,2.2,0.7,90,1,1,75,88,1,1,2.38,90,2,129,1,169
29,98,4.1,2.4,80,1,1,72,132,1,1,2.29,83,2,135,1,167
21,59,2.4,1.2,87,1,1,78,102,1,1,2.32,88,2,112,1,121
40,136,4.3,2.6,76,1,1,67,181,1,1,2.4,81,3,128,1,226
26,60,2.1,0.9,88,1,1,76,51,1,1,2.3,88,2,111,1,146
42,107,5.5,2.5,80,1,1,64,128,1,1,2.39,83,3,213,1,241
29,112,4.8,3.3,76,1,1,73,122,1,1,2.45,81,2,126,1,165
34,90,1.8,0.9,87,1,1,77,47,1,1,2.29,86,2,75,1,190
29,61,1.8,0.7,88,1,1,75,63,1,1,2.41,88,2,71,1,165
29,129,4.3,2.8,80,1,1,69,98,1,1,2.4,79,2,145,1,191
37,116,3.9,2.2,79,1,1,67,80,1,1,2.34,81,3,141,1,211
34,169,1.8,1.5,78,1,1,74,45,1,1,2.39,76,2,75,1,195
48,196,1.6,1.2,80,1,1,69,58,1,1,2.33,75,2,75,1,275
43,93,4.1,1.6,83,1,1,64,74,1,1,2.24,85,3,101,1,245
25,86,3.1,1.9,81,1,1,75,94,1,1,2.4,84,2,85,1,140
44,79,2.6,0.9,87,1,1,68,50,1,1,2.26,87,3,129,1,249
33,90,2.6,1.3,83,1,1,71,75,1,1,2.31,85,2,116,1,190
21,85,3.6,2.7,81,1,1,79,111,1,1,2.33,85,2,106,1,117
40,142,5.5,3.5,72,1,1,65,94,1,1,2.32,78,3,111,1,225
42,141,4.2,2.5,74,1,1,64,143,1,1,2.36,79,3,104,1,240
32,90,2.6,1.3,84,1,1,73,69,1,1,2.38,86,2,140,1,183
47,128,6.3,3.1,76,1,1,61,102,1,1,2.47,81,3,104,1,268
19,108,1.3,1.3,84,1,1,81,62,1,1,2.4,81,1,75,1,108
30,64,2.7,1.0,87,1,1,73,71,1,1,2.27,88,2,90,1,170
43,128,6.2,3.3,74,1,1,61,172,1,1,2.41,79,3,144,1,244
57,125,8.4,3.2,74,1,1,44,190,1,1,2.39,77,4,152,1,326
28,108,4.1,2.8,79,1,1,75,113,1,1,2.4,83,2,116,1,157
33,84,2.7,1.3,84,1,1,72,74,1,1,2.41,86,2,134,1,186
27,124,4.2,3.0,77,1,1,70,100,1,1,2.4,78,2,125,1,171
38,149,4.0,2.8,75,1,1,69,80,1,1,2.34,79,2,128,1,217
31,99,2.8,1.6,81,1,1,72,76,1,1,2.38,84,2,106,1,176
39,96,4.6,2.0,82,1,1,68,102,1,1,2.4,85,3,145,1,221
46,91,3.7,1.3,82,1,1,63,66,1,1,2.44,85,3,95,1,258
42,61,3.3,0.9,88,1,1,66,52,1,1,2.3,88,3,110,1,237
28,65,2.3,1.0,87,1,1,75,59,1,1,2.38,88,2,112,1,159
30,155,2.2,2.0,76,1,1,74,68,1,1,2.35,76,2,94,1,172
41,20,1.7,0.2,96,1,1,72,29,1,1,2.45,93,2,82,1,233
33,87,2.8,1.4,84,1,1,71,76,1,1,2.3,86,2,144,1,190
41,98,5.6,2.6,78,1,1,64,95,1,1,2.41,82,3,146,1,223
39,90,2.3,1.0,84,1,1,69,67,1,1,2.4,85,2,90,1,221
31,83,6.2,2.7,83,1,1,66,112,1,1,2.49,84,3,157,1,192
36,133,5.2,3.4,72,1,1,67,96,1,1,2.41,78,3,137,1,205
24,44,2.1,0.7,90,1,1,77,71,1,1,2.32,91,2,111,1,139
60,101,4.4,1.3,81,1,1,55,118,1,1,2.43,84,3,152,1,340
51,156,4.3,2.4,73,1,1,61,69,1,1,2.42,78,3,97,1,287
36,81,2.8,1.1,86,1,1,69,110,1,1,2.36,86,2,145,1,207
45,65,3.2,0.9,88,1,1,66,59,1,1,2.32,89,3,115,1,255
27,95,5.1,3.2,81,1,1,74,230,1,1,2.41,84,2,139,1,154
44,204,5.8,3.8,70,1,1,55,116,1,1,2.43,69,3,134,1,298
32,64,2.0,0.8,89,1,1,74,58,1,1,2.38,89,2,136,1,181
46,190,4.4,3.2,68,1,1,63,82,1,1,2.37,71,3,103,1,259
43,63,2.7,0.7,89,1,1,67,61,1,1,2.32,89,3,149,1,246
30,99,7.1,4.2,77,1,1,70,162,1,1,2.43,82,2,136,1,169
29,114,5.4,3.8,77,1,1,73,110,1,1,2.37,82,2,154,1,162
37,109,3.3,1.7,82,1,1,70,95,1,1,2.35,84,2,123,1,211
22,127,1.0,1.0,84,1,1,80,44,1,1,2.38,80,2,89,1,127
29,96,4.3,2.6,79,1,1,72,102,1,1,2.45,83,2,146,1,162
47,81,6.8,2.1,84,1,1,60,121,1,1,2.4,86,3,124,1,269
18,100,1.1,1.1,86,1,1,82,58,1,1,2.4,82,1,87,1,100
46,135,5.1,2.9,75,1,1,63,110,1,1,2.43,79,3,156,1,251
44,73,3.8,1.2,86,1,1,64,77,1,1,2.47,87,3,87,1,248
24,99,5.0,3.7,77,1,1,76,119,1,1,2.41,82,2,146,1,134
29,163,1.4,1.4,80,1,1,77,34,1,1,2.35,77,2,126,1,163
32,102,3.3,1.8,82,1,1,71,79,1,1,2.36,83,2,132,1,184
22,51,2.1,0.9,89,1,1,78,79,1,1,2.43,89,2,106,1,125
33,88,3.7,1.8,82,1,1,70,110,1,1,2.44,85,2,142,1,190
34,91,2.8,1.4,83,1,1,71,52,1,1,2.5,85,2,143,1,192
42,157,4.3,2.8,71,1,1,63,78,1,1,2.38,75,3,108,1,239
47,201,1.9,1.4,77,1,1,70,36,1,1,2.38,75,2,80,1,265
18,100,1.0,1.0,86,1,1,82,66,1,1,2.4,82,1,88,1,100
48,84,4.3,1.4,83,1,1,61,72,1,1,2.46,86,3,99,1,270
38,136,4.3,2.7,76,1,1,69,82,1,1,2.4,81,2,136,1,217
51,78,2.8,0.8,88,1,1,65,48,1,1,2.3,88,3,118,1,286
32,35,2.0,0.4,92,1,1,73,88,1,1,2.36,91,2,135,1,181
42,240,1.8,1.8,72,1,1,71,36,1,1,2.3,71,2,83,1,240
56,232,2.7,2.0,71,1,1,61,43,1,1,2.36,70,3,122,1,320
45,94,3.7,1.4,83,1,1,64,67,1,1,2.38,85,3,96,1,254
34,94,2.8,1.4,83,1,1,71,51,1,1,2.4,85,2,142,1,195
32,159,2.0,1.8,77,1,1,74,43,1,1,2.45,76,2,100,1,182
40,186,2.0,1.6,76,1,1,70,83,1,1,2.34,75,2,79,1,227
40,60,2.1,0.6,88,1,1,69,80,1,1,2.3,88,2,117,1,225
31,147,1.6,1.4,81,1,1,76,47,1,1,2.37,78,2,79,1,174
21,111,1.9,1.8,81,1,1,79,153,1,1,2.34,81,2,116,1,122
32,97,2.8,1.6,82,1,1,72,75,1,1,2.38,84,2,144,1,181
45,109,3.2,1.4,82,1,1,66,112,1,1,2.36,85,3,94,1,255
32,107,3.7,2.2,80,1,1,72,85,1,1,2.4,83,2,124,1,183
33,124,4.5,3.0,76,1,1,68,96,1,1,2.5,79,3,122,1,190
23,108,5.5,4.6,75,1,1,76,149,1,1,2.3,81,2,126,1,132
26,55,1.9,0.8,90,1,1,77,73,1,1,2.3,90,2,100,1,147
42,107,5.5,2.5,80,1,1,64,128,1,1,2.39,83,3,213,1,241
16,94,1.0,1.0,87,1,1,83,61,1,1,2.42,83,1,64,1,94
32,123,4.8,3.3,76,1,1,72,119,1,1,2.43,81,2,137,1,181
20,26,1.5,0.4,94,1,1,80,65,1,1,2.32,93,2,72,1,116
38,96,2.9,1.3,83,1,1,68,142,1,1,2.4,85,3,119,1,214
34,106,3.4,1.9,81,1,1,70,78,1,1,2.36,83,2,126,1,192
23,99,3.9,2.9,77,1,1,76,106,1,1,2.4,82,2,86,1,133
32,156,2.3,2.0,76,1,1,73,50,1,1,2.4,76,2,146,1,180
41,110,4.0,1.9,79,1,1,66,59,1,1,2.4,82,3,116,1,231
39,100,3.8,1.8,80,1,1,67,59,1,1,2.4,84,3,116,1,222
37,107,3.7,1.9,80,1,1,68,95,1,1,2.28,83,3,103,1,212
26,148,1.3,1.3,82,1,1,78,45,1,1,2.36,78,2,72,1,148
47,103,7.3,2.8,78,1,1,58,100,1,1,2.42,82,3,169,1,269
34,102,2.9,1.6,83,1,1,72,68,1,1,2.4,85,2,91,1,195
35,94,2.5,1.2,85,1,1,72,72,1,1,2.36,86,2,80,1,201
